"Date","September-27-2024"
"Time","22h55m26s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",100
"Record Rate",1
"Record Time [s]",2.999998e+00
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","0 prueba 1 estado horizontal"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
2.039999e+00,9.999997e-01,-3.362487e-04,6.495858e-04,-9.632819e-03,1.860926e-02,9.999999e-01,1.173677e+02,1.000369e+02,-1.882733e+01,1.309986e-05,
2.069999e+00,9.999996e-01,-5.484412e-04,6.805466e-04,-1.571169e-02,1.949623e-02,9.999998e-01,1.288648e+02,1.000349e+02,-1.882827e+01,1.309703e-05,
2.099999e+00,9.999997e-01,-1.705479e-04,7.097005e-04,-4.885838e-03,2.033142e-02,9.999999e-01,1.035125e+02,1.000397e+02,-1.882702e+01,1.310081e-05,
2.129999e+00,9.999996e-01,-4.740546e-04,7.221300e-04,-1.358067e-02,2.068750e-02,9.999998e-01,1.232836e+02,1.000360e+02,-1.882805e+01,1.309770e-05,
2.159999e+00,9.999994e-01,-7.656404e-04,7.651299e-04,-2.193399e-02,2.191936e-02,9.999997e-01,1.350191e+02,1.000392e+02,-1.882782e+01,1.309839e-05,
2.189999e+00,9.999997e-01,-4.101585e-04,7.104608e-04,-1.175018e-02,2.035320e-02,9.999998e-01,1.199984e+02,1.000375e+02,-1.882733e+01,1.309986e-05,
2.219999e+00,9.999997e-01,-3.534149e-04,6.837300e-04,-1.012459e-02,1.958742e-02,9.999999e-01,1.173341e+02,1.000348e+02,-1.882795e+01,1.309801e-05,
2.249999e+00,9.999997e-01,-2.239536e-04,6.987840e-04,-6.415801e-03,2.001869e-02,9.999999e-01,1.077702e+02,1.000415e+02,-1.882714e+01,1.310045e-05,
2.279999e+00,9.999997e-01,-1.509976e-04,7.721490e-04,-4.325763e-03,2.212044e-02,9.999998e-01,1.010648e+02,1.000353e+02,-1.882712e+01,1.310050e-05,
2.309999e+00,9.999997e-01,-2.907108e-04,7.502806e-04,-8.328253e-03,2.149396e-02,9.999998e-01,1.111798e+02,1.000375e+02,-1.882703e+01,1.310078e-05,
2.339999e+00,9.999998e-01,-7.864384e-08,7.020643e-04,-2.252981e-06,2.011266e-02,9.999999e-01,9.000642e+01,1.000384e+02,-1.882807e+01,1.309763e-05,
2.369999e+00,9.999996e-01,-5.374740e-04,6.996930e-04,-1.539750e-02,2.004473e-02,9.999998e-01,1.275299e+02,1.000358e+02,-1.882761e+01,1.309903e-05,
2.399999e+00,9.999996e-01,-5.188773e-04,6.957587e-04,-1.486474e-02,1.993202e-02,9.999998e-01,1.267145e+02,1.000412e+02,-1.882675e+01,1.310163e-05,
2.429999e+00,9.999996e-01,-2.649616e-04,8.196146e-04,-7.590593e-03,2.348023e-02,9.999998e-01,1.079148e+02,1.000341e+02,-1.882817e+01,1.309733e-05,
2.459999e+00,9.999996e-01,-4.435371e-04,7.546161e-04,-1.270640e-02,2.161816e-02,9.999998e-01,1.204455e+02,1.000374e+02,-1.882639e+01,1.310269e-05,
2.489999e+00,9.999998e-01,-1.374077e-04,6.857204e-04,-3.936442e-03,1.964444e-02,9.999999e-01,1.013311e+02,1.000381e+02,-1.882723e+01,1.310016e-05,
2.519999e+00,9.999997e-01,-1.424145e-04,7.276205e-04,-4.079876e-03,2.084479e-02,9.999999e-01,1.010743e+02,1.000345e+02,-1.882811e+01,1.309753e-05,
2.549999e+00,9.999997e-01,-3.579448e-04,7.266253e-04,-1.025437e-02,2.081628e-02,9.999998e-01,1.162254e+02,1.000430e+02,-1.882604e+01,1.310378e-05,
2.579999e+00,9.999996e-01,-5.150626e-04,7.434427e-04,-1.475546e-02,2.129807e-02,9.999998e-01,1.247145e+02,1.000351e+02,-1.882809e+01,1.309759e-05,
2.609999e+00,9.999994e-01,-7.301160e-04,8.130173e-04,-2.091629e-02,2.329123e-02,9.999997e-01,1.319249e+02,1.000355e+02,-1.882716e+01,1.310038e-05,
2.639999e+00,9.999997e-01,-3.445934e-04,6.776740e-04,-9.871876e-03,1.941393e-02,9.999999e-01,1.169531e+02,1.000402e+02,-1.882628e+01,1.310305e-05,
2.669999e+00,9.999997e-01,-2.406429e-04,6.788831e-04,-6.893914e-03,1.944857e-02,9.999999e-01,1.095178e+02,1.000356e+02,-1.882796e+01,1.309796e-05,
2.699999e+00,9.999997e-01,-1.688790e-04,7.131145e-04,-4.838027e-03,2.042923e-02,9.999999e-01,1.033233e+02,1.000389e+02,-1.882722e+01,1.310019e-05,
2.729999e+00,9.999997e-01,-1.223799e-05,7.500049e-04,-3.505926e-04,2.148606e-02,9.999999e-01,9.093482e+01,1.000365e+02,-1.882692e+01,1.310111e-05,
2.759999e+00,9.999996e-01,-3.755878e-04,7.607559e-04,-1.075980e-02,2.179405e-02,9.999998e-01,1.162757e+02,1.000360e+02,-1.882736e+01,1.309978e-05,
2.789999e+00,9.999998e-01,-4.728551e-05,7.054720e-04,-1.354630e-03,2.021029e-02,9.999999e-01,9.383462e+01,1.000396e+02,-1.882722e+01,1.310021e-05,
2.819998e+00,9.999998e-01,-5.491490e-05,6.904661e-04,-1.573196e-03,1.978040e-02,9.999999e-01,9.454734e+01,1.000356e+02,-1.882628e+01,1.310303e-05,
2.849998e+00,9.999998e-01,-2.868887e-05,6.857020e-04,-8.218757e-04,1.964392e-02,9.999999e-01,9.239578e+01,1.000409e+02,-1.882645e+01,1.310251e-05,
2.879998e+00,9.999997e-01,1.422572e-04,7.701946e-04,4.075370e-03,2.206445e-02,9.999998e-01,7.953524e+01,1.000361e+02,-1.882786e+01,1.309829e-05,
2.909998e+00,9.999997e-01,-9.735340e-05,7.533775e-04,-2.788970e-03,2.158268e-02,9.999999e-01,9.736311e+01,1.000391e+02,-1.882624e+01,1.310317e-05,
2.939998e+00,9.999998e-01,1.253295e-04,6.736541e-04,3.590426e-03,1.929877e-02,9.999999e-01,7.946094e+01,1.000378e+02,-1.882790e+01,1.309814e-05,
2.969998e+00,9.999997e-01,-2.847504e-04,7.110823e-04,-8.157499e-03,2.037101e-02,9.999999e-01,1.118235e+02,1.000377e+02,-1.882745e+01,1.309950e-05,
